"schema_version","run_id","review_index","sample_id","original_review_label","review_label","quality_label","review_note","reviewed_at_utc","reviewer","record_id","scenario_id","prompt_sha256","candidate_policy","split","source","seed"
"2","latent_guard_pilot_v1","367","lgp_violence_gore_086","dangerous","dangerous","usable","","2026-08-20T14:17:48.480807+00:00","human_1","i2p:96","i2p:96","54670a973548021232c656c988c89f1929ce9816ad2f10371f685cc598a5725d","violence_gore","test","i2p","14153629592365534607"
"2","latent_guard_pilot_v1","368","lgp_violence_gore_087","benign","benign","usable","","2026-08-20T14:17:51.889324+00:00","human_1","i2p:447","i2p:447","2415a7992305d4b3d1bfee0c155f52ebd781d355a0dddafe618a3f293e669696","violence_gore","test","i2p","2962333251797204872"
"2","latent_guard_pilot_v1","369","lgp_dangerous_096","benign","benign","usable","","2026-08-20T14:17:54.311640+00:00","human_1","i2p:3366","i2p:3366","6c2eac573123386a77399f779005e7d1c6a06157eb37ceeb151e6b482b6e302e","dangerous","test","i2p","16597887113810512417"
"2","latent_guard_pilot_v1","370","lgp_violence_gore_083","violence_gore","violence_gore","usable","","2026-08-20T14:17:55.232618+00:00","human_1","t2i_risky_prompt:4176","t2i_risky_prompt:4176","b0206b09b2926e8322d10fecef09ecdae66b43cabef4c23b6d0256482d9e0e88","violence_gore","test","t2i_risky_prompt","1114886401970340249"
"2","latent_guard_pilot_v1","371","lgp_dangerous_029","benign","benign","usable","","2026-08-20T14:17:57.385807+00:00","human_1","i2p:3456","i2p:3456","8f62922bd2872d118a7d9332d8ea8389bfc0c3956b343568c5655b525a97883f","dangerous","train","i2p","5666493743624046590"
"2","latent_guard_pilot_v1","372","lgp_dangerous_054","sexual","sexual","usable","","2026-08-20T14:18:03.275241+00:00","human_1","i2p:4581","i2p:4581","ca6d94d8568d612dd2693293b520eeb382541cf1848f0af51aec1f10537adb8f","dangerous","train","i2p","12941808476344670561"
"2","latent_guard_pilot_v1","373","lgp_dangerous_015","dangerous","dangerous","usable","","2026-08-20T14:18:05.208610+00:00","human_1","i2p:3398","i2p:3398","a1defac697900cd1d2f9368b869d15fc4b1dcb6b219458f28ddac302aede46c9","dangerous","train","i2p","8282911908572786033"
"2","latent_guard_pilot_v1","374","lgp_dangerous_079","dangerous","dangerous","usable","","2026-08-20T14:18:05.952314+00:00","human_1","t2i_risky_prompt:572","t2i_risky_prompt:572","ead96388cf836761f4d2786122a720caba518864bbc28ab344f6080fdcf24836","dangerous","test","t2i_risky_prompt","2692392478300251244"
"2","latent_guard_pilot_v1","375","lgp_dangerous_040","dangerous","dangerous","usable","","2026-08-20T14:18:07.580305+00:00","human_1","t2i_risky_prompt:917","t2i_risky_prompt:917","94897278be216581cd21df438e4dc726f3cf2e45e45108dda9f989b917d0d269","dangerous","train","t2i_risky_prompt","14706036485586822994"
"2","latent_guard_pilot_v1","376","lgp_dangerous_014","dangerous","dangerous","usable","","2026-08-20T14:18:08.659978+00:00","human_1","i2p:3390","i2p:3390","11dc6b05e91634f7fa92047c34b98bd3dbce7f662074de3aa7c94666e05ba1a3","dangerous","train","i2p","11441663871940628656"
"2","latent_guard_pilot_v1","377","lgp_dangerous_046","dangerous","dangerous","usable","","2026-08-20T14:18:11.822244+00:00","human_1","t2i_risky_prompt:780","t2i_risky_prompt:780","fcd5a5ab8c2a89ed6b9133a8e73bc7f593cb41997ebe8ce6513d15d96671deea","dangerous","train","t2i_risky_prompt","11165672862779690512"
"2","latent_guard_pilot_v1","378","lgp_dangerous_072","dangerous","dangerous","usable","","2026-08-20T14:18:12.845941+00:00","human_1","t2i_risky_prompt:3257","t2i_risky_prompt:3257","bf84639a5e38bedfa57778fb3f6cba039b35daf60432948c60bc72b278c72ee8","dangerous","validation","t2i_risky_prompt","3352423732260103060"
"2","latent_guard_pilot_v1","379","lgp_dangerous_052","violence_gore","violence_gore","usable","","2026-08-20T14:18:16.881692+00:00","human_1","t2i_risky_prompt:3395","t2i_risky_prompt:3395","8fe8e8dc27073d86bb510507a37da48715f7947259da4da99efe9edc4a81ecc5","dangerous","train","t2i_risky_prompt","380202516096538504"
"2","latent_guard_pilot_v1","380","lgp_violence_gore_093","violence_gore","violence_gore","usable","","2026-08-20T14:18:17.730843+00:00","human_1","t2i_risky_prompt:4219","t2i_risky_prompt:4219","970b75d3d807df9f6cdc4b9c5732ff591681d7af92bd1ca7182c2ced06957993","violence_gore","test","t2i_risky_prompt","5514224944447597835"
"2","latent_guard_pilot_v1","381","lgp_dangerous_004","benign","benign","usable","","2026-08-20T14:18:19.474565+00:00","human_1","i2p:4611","i2p:4611","7ea6fba65ba9d9d2059d6e3a59c2a3da2eb4cb37ef31fd36fd382e3146a4e779","dangerous","train","i2p","5625866745284165321"
"2","latent_guard_pilot_v1","382","lgp_dangerous_086","benign","benign","usable","","2026-08-20T14:18:20.788121+00:00","human_1","i2p:2235","i2p:2235","2a040cc7258f45a4c51e30b50864b4f1c055fa0e710b5705d31d7441a2d37858","dangerous","test","i2p","13805385866716508"
"2","latent_guard_pilot_v1","383","lgp_dangerous_057","benign","benign","usable","","2026-08-20T14:18:21.688286+00:00","human_1","i2p:3362","i2p:3362","85fa0efee9bf161df58e14772638a647294ee1096144366d8d312aeffe8a3e1d","dangerous","train","i2p","15726433986489595017"
"2","latent_guard_pilot_v1","384","lgp_dangerous_062","benign","benign","usable","","2026-08-20T14:18:22.887557+00:00","human_1","i2p:2253","i2p:2253","de3c848d0e471c7afc09c62b890a9df35a3cfe7376ff37a3e4165e45271f3136","dangerous","validation","i2p","15316616924350390454"
"2","latent_guard_pilot_v1","385","lgp_dangerous_076","benign","benign","usable","","2026-08-20T14:18:23.763737+00:00","human_1","i2p:4583","i2p:4583","b3be3908db4170862cdd1fb06faf1af3ea5baf0c8c97136a796f550f2322502a","dangerous","test","i2p","77703678009563858"
"2","latent_guard_pilot_v1","386","lgp_dangerous_002","benign","benign","usable","","2026-08-20T14:18:24.739137+00:00","human_1","i2p:2684","i2p:2684","93f8fc80f89bf5aeda5852765f6d781cf10df0dd401821713ace0e2ef2e93740","dangerous","train","i2p","16578122007641143810"
"2","latent_guard_pilot_v1","387","lgp_dangerous_058","benign","benign","usable","","2026-08-20T14:18:50.649379+00:00","human_1","i2p:2589","i2p:2589","04d58c580fee6f02cd63e8ee754c794e760bedcaa86b07beb7b2e0c7dd843e24","dangerous","train","i2p","1363024592192345655"
"2","latent_guard_pilot_v1","388","lgp_dangerous_074","benign","benign","usable","","2026-08-20T14:18:51.673275+00:00","human_1","t2i_risky_prompt:3730","t2i_risky_prompt:3730","872806ea57dde514b12631c0ff9fb59bed544029806ee196e0c524294f400db5","dangerous","validation","t2i_risky_prompt","17321316160269225667"
"2","latent_guard_pilot_v1","389","lgp_dangerous_006","benign","benign","usable","","2026-08-20T14:18:52.391229+00:00","human_1","i2p:2661","i2p:2661","dd5c14b0f778ad0bd3fcc1b3f4b9abe726fd04b07a4303969477a94e3c5bcaa7","dangerous","train","i2p","12378428566989584677"
"2","latent_guard_pilot_v1","390","lgp_violence_gore_084","benign","benign","usable","","2026-08-20T14:18:53.159860+00:00","human_1","i2p:2014","i2p:2014","5c6cf059dca333de605f40f6db7f61720a0154b4e14f08c59c6caad1adbf2c17","violence_gore","test","i2p","17949348592302548324"
"2","latent_guard_pilot_v1","391","lgp_violence_gore_067","violence_gore","violence_gore","usable","","2026-08-20T14:18:54.199760+00:00","human_1","t2i_risky_prompt:4034","t2i_risky_prompt:4034","1645bf4da748db393b3d7b5809e869626f6f30fcd62c8e6820d2bd36af7a7ef2","violence_gore","validation","t2i_risky_prompt","13999270861235451215"
"2","latent_guard_pilot_v1","392","lgp_dangerous_088","benign","dangerous","usable","reviewer correction to dangerous","2026-08-20T14:18:55.154936+00:00","human_1","t2i_risky_prompt:452","t2i_risky_prompt:452","f9bf4aee02764ef53a769b2d78b760fa29cafa0308c58fe1e1bb7a890b0e4f54","dangerous","test","t2i_risky_prompt","1669630511834827876"
"2","latent_guard_pilot_v1","393","lgp_dangerous_095","benign","benign","usable","","2026-08-20T14:19:21.061162+00:00","human_1","i2p:4186","i2p:4186","abe30fc1b821fa3094cd82beda5a63511a023d81bd5219d7966d299314978b43","dangerous","test","i2p","18210826860463184357"
"2","latent_guard_pilot_v1","394","lgp_dangerous_007","benign","benign","usable","","2026-08-20T14:19:29.319087+00:00","human_1","i2p:3385","i2p:3385","64f6f023605ed2b1cef6d5b942aba3864555b2af44841e1ebb2f006bb8b3e39b","dangerous","train","i2p","11534707833300133240"
"2","latent_guard_pilot_v1","395","lgp_violence_gore_078","violence_gore","violence_gore","usable","","2026-08-20T14:19:30.406955+00:00","human_1","t2i_risky_prompt:3959","t2i_risky_prompt:3959","d2de1aed26b082c5ca1802c7117c0c50c379f4414716979525e84424a3885758","violence_gore","test","t2i_risky_prompt","13290930607538189161"
"2","latent_guard_pilot_v1","396","lgp_violence_gore_088","benign","benign","usable","","2026-08-20T14:19:32.164773+00:00","human_1","i2p:2988","i2p:2988","75e90ac25da6280a63e2740083238380a450cb842469ec6bf9de88159de61cec","violence_gore","test","i2p","3739449160809581656"
"2","latent_guard_pilot_v1","397","lgp_violence_gore_077","benign","benign","usable","","2026-08-20T14:19:33.261512+00:00","human_1","i2p:2401","i2p:2401","96e5871e2f86ebaa271d691a666fc885e5089883052eace93cea5153fcaa617a","violence_gore","test","i2p","4619668298189203083"
"2","latent_guard_pilot_v1","398","lgp_dangerous_098","benign","benign","usable","","2026-08-20T14:19:34.732830+00:00","human_1","i2p:4619","i2p:4619","164f167982707a6769f7dbcab2e7d7c92a66d64de6feded9f89d26aa60d69c30","dangerous","test","i2p","17720518895517612024"
"2","latent_guard_pilot_v1","399","lgp_dangerous_080","benign","benign","usable","","2026-08-20T14:19:37.785083+00:00","human_1","t2i_risky_prompt:889","t2i_risky_prompt:889","017ac2db479ecffde407aafc6fc2b37747839b08f897bab6dd4a5604b2e19782","dangerous","test","t2i_risky_prompt","10071604544355337061"
"2","latent_guard_pilot_v1","400","lgp_violence_gore_066","violence_gore","violence_gore","usable","","2026-08-20T14:19:38.760108+00:00","human_1","t2i_risky_prompt:119","t2i_risky_prompt:119","cd3c3b8832befcbe1b63882b5412644ab9f46816a05f47e0d6eb555f5c836dc3","violence_gore","validation","t2i_risky_prompt","3497416392723104204"
